481055567	301341630	Software Engineering - Insights and Analytics
481055567	596369531	Full Stack Developer
036388039	138085171	Software Engineer
946646257	929185871	Assistant Software Engineer
946646257	742315781	Technical Analyst
521765497	656937131	Full-stack Developer
012735221	568221095	Software Engineer
012735221	706367556	Server Engineer
836457963	277992482	Software Developer
341356601	386956691	iOS Developer
341356601	338493814	CUDA System Software Intern
341356601	640729573	FPGA HLS/HLD Compiler Development Intern
759476916	420422555	CUDA System Software Intern
759476916	197793116	Compiler Optimization Intern
759476916	189026221	Mobile Application Developer
426654689	332664612	Junior Front End Developer
426654689	271702595	Data Scientist
426654689	271702595	Data Scientist
196649283	732457357	Research Assistant (Applied Deep Learning in Computer Vision)
196649283	903944739	Infrastructure Engineer
856457350	247414948	Backend Developer
107923900	838134977	Backend Developer
793969697	313478369	Full Stack Developer
188289719	164906591	Software Engineer
030985658	561625732	Hack the Valley
030985658	154664271	Delta Hacks
598052568	403440396	Software Engineer, Industrial Communications
598052568	874162620	Software Engineer, Business Insights and Analytics
598052568	366001916	Software Engineer, GRT Risk
598052568	526893470	Innovation Intern, Global Capital Markets Technology
598052568	290050726	Software Engineer
598052568	290050726	Software Engineer
415739021	100218780	Software Engineer
451926406	443573196	QA Engineer
451926406	443573196	QA Engineer
076898363	540931037	PillowPlushie - Online Plushie Store
876743185	511569456	Full Stack Web Developer
995366566	989348889	Software Developer
873295046	564251933	Automation Engineer
873295046	432603271	Machine Learning Engineer
263646927	583931502	System Support Officer
263646927	366481052	Software Engineer Intern
263646927	366481052	Software Engineer Intern
263646927	530945968	Software Developer Co-op
263646927	316167360	Instructor
263646927	230084946	Business Analyst
263646927	550147037	Backend Developer
263646927	414511320	Software Engineer
263646927	126740559	Software Developer
949494058	151744423	Software Engineer In Test
047447867	662632338	Quality Assurance Automation Engineer
910453906	982307878	Full Stack Developer
910453906	976296529	DevOps Developer
548728926	572011347	Back End Developer
548728926	724519199	Software Engineer Intern
548728926	609121736	Software Developer - ERP
548728926	120437944	Software Engineering Intern - Innovation R&D at FactoryU
181863398	061987651	Software Developer (Co-op)
181863398	982974324	Math135 (Algebra) Teaching Assistant
181863398	594098411	Test Automation Engineering Intern
717353259	248968404	Computational Statistics Co-op
267080082	049400712	Software Toolset Developer - Services
349342193	233821328	Perfect Party Web App | Web Development & Database Manipulation Project
349342193	206204374	Perfect Pitches Training Android App | Android Project
669635184	899438732	Software Developer
026010972	855528713	Junior Developer
239912147	443347015	Software Engineer Intern
239912147	873770874	Backend Software Engineer Intern
281519281	790902341	Software Developer Intern
281519281	875454004	Junior Software Engineer in Test
281519281	142248682	Software Engineer
281519281	549364020	Associate Software Engineer
281519281	755281761	Game Programmer Intern
281519281	344558680	Software Engineer Intern
281519281	580849662	Automation Developer
281519281	788785871	Application Support Engineer
999907978	411121945	Software Engineer
999907978	361281707	Back-End Developer
447433449	893725832	Full-Stack Developer
813123561	426910197	Quality & Process Improvement Intern
813123561	202301287	Salesforce Engineer
813123561	396201771	Computer Programmer
106013780	125894119	Software Developer
106013780	259592341	Business Analyst
106013780	916896220	Technology Consultant
313038161	034084146	Software Engineer
127008625	694302862	Software Developer
875880478	720777288	I&IT Web Developer, Cyber Security
513503865	828088524	Analyst
180131420	022701830	Software Developer
179778341	849043467	Analyst | Data Science
179778341	666316340	Student Design Engineer
901538353	021951374	Quality Assurance Intern
901538353	384776404	Build And Release Engineer
901538353	761047100	Application Programmer Analyst
815302177	398296021	R&D Intern
815302177	827852874	Web Application Developer
126254092	431332286	IT Support Technician
126254092	464815385	Cloud Developer
126254092	466023138	Technical Program Manager
126254092	833853465	Project Lead
126254092	278442494	Chair
126254092	900610926	Web Developer
126254092	302892976	Full Stack Developer Intern
126254092	279626681	Production Engineering Intern
201188117	434158003	Software Developer Intern
889492773	291742266	Open Source Developer
889492773	219214781	Technical Support Analyst
889492773	558141798	Research Assistant Professor
889492773	556905434	Postdoctoral Research Associate
543250782	282683242	Postdoctoral Research Associate
285837635	001609575	Visiting Scientist
285837635	885430516	Deep Learning Software Engineer
700644689	048339795	Software Engineer Intern
700644689	928125163	Web Developer Intern
941141189	549515675	Prototype Developer Intern
513021481	150260496	Vice President of Training 
513021481	726874124	Vice President of Corporate
954096302	462056854	Analyst (Coop)
567556173	122501079	Fellow
567556173	437200755	Director of Operations
567556173	826750654	Back-end Engineering and Analytics Intern (Phantom Team)
826132523	555162611	Founding Team, Back-end and Machine Learning Fellow
826132523	164242748	Statistics Research Assistant
826132523	620453719	Data Science Intern (Operations Analytics)
826132523	135399661	Data Science Cognition Intern
200343801	524784299	Product Launch Analyst
960690904	918679614	Digital Transformation Analyst
960690904	699306230	Software Engineer
163825221	688667882	Software Engineer
163825221	688667882	Software Engineer
163825221	216889678	3D Software Developer
854338114	152257854	Software Developer
854338114	179875082	Product Management Intern
854338114	179875082	Product Management Intern
854338114	934004194	Applications Lead
854338114	179875082	Product Management Intern
886804645	523417987	Developer Intern
886804645	523417987	Developer Intern
886804645	336893398	Platform Architecture Intern
886804645	602035365	Web Developer (Co-op)
190166348	837956747	Tutor
030188458	125349055	Database Programmer
030188458	423533438	Software Engineering Intern
415103449	514210609	Software Development Intern
415103449	109083928	Software Engineer
415103449	824177193	Master of Commputer Science - Data Science Option
783247601	975459520	Software Engineer
783247601	349875703	Software Engineer Intern
783247601	565142006	Undergrad Research Assistant
027713735	674194034	Research Assistant
451776800	009645911	Undergraduate Research Assistant
451776800	140261220	Data Scientist - NLP & Deep Learning
342742204	204795529	Software Engineer - Portfolio Analytics
342742204	150993017	Data Scientist
483024583	593471347	Robotics and Machine Learning Instructor
926862254	023109825	Software Engineer
505829954	187330629	Data Engineer
669210457	797858170	Backend Engineer
369746056	701291103	Software Engineer
369746056	420115115	Windows Core Software Developer
456734527	326169254	Software Team Co-Lead
456734527	327195257	Core Software Developer
468797594	163889697	Data Scientist Intern
698614038	236618807	Data Scientist Intern
698614038	904048708	Professor of Computer Science
807972401	551518069	Owner
807972401	344497132	ㅤ
807972401	344497132	ㅤ
232421990	505037884	ㅤ
232421990	667733628	Software Engineer 
232421990	436780342	Software Engineer
004695095	534377672	UX/UI Designer, Digital Main Street
577370385	990380576	Teaching Assistant
965644761	921122665	Cloud Analyst
965644761	948728273	Investment Developer
965644761	542646099	Automation Developer
965644761	528028074	Front End Engineer Intern
965644761	021344498	Front End Developer
865088854	057851024	Software Developer
865088854	626325852	Front End Engineer
865088854	394107670	Lecturer In Computer Science
494551017	998656166	Postdoctoral Fellow
494551017	204832231	Science Teaching and Learning Fellow
494551017	740455244	Postdoctoral Teaching Fellow (Instructor for CPSC 121)
429981425	611830997	Software Developer
884779222	400204343	Full Stack Engineer
469254271	870713037	Quality Assurance Analyst
349192663	900259817	Web Developer
661656979	489367335	Engineering Intern
661656979	086236285	Research Intern (Support Engineer)
661656979	502799066	Instructional Support Assistant (ISA) 
661656979	507392148	Data/Relevancy Intern
930530832	575056152	Competitive Programming Instructor
654388739	987595455	Fullstack Intern
654388739	464852207	Software Engineering Intern
647103855	130352402	Software Engineering Intern
067836330	819860551	Software Engineering Intern
067836330	870189727	Software Developer
067836330	602298943	Quality Assurance Analyst
067836330	707589034	Full-stack Developer (Remote)
658997261	756887569	VR and Web App Developer
658997261	843627949	Application Integration and Support Analyst (Intermediate)
658997261	894903093	Application Integration and Support Analyst (Junior)
658997261	349568791	Software Engineering for R&D Distributed Systems & AI
658997261	535609453	OS Researcher
473576931	998963384	Medical Imaging Processing
473576931	450221432	Data Processing
371555679	693421971	Educational Cartoons Director
371555679	181688198	Educational Cartoonist
371555679	572413247	Software Engineer
684827896	575751778	Educational Cartoonist
321594290	309548105	Full Stack Developer
505641390	732664571	Full Stack Developer
505641390	695945606	Full stack RnD developer
505641390	614221649	Application Developer
505641390	956104076	Application Support Resource
460805548	327135964	Machine Learning Intern
277308441	046351571	C/C++ Development Intern
277308441	339654209	UI/UX Designer
911601882	492308853	Software Engineer
911601882	587231629	Full Stack Web Developer
026766844	903327828	QA Automation Developer
852838378	621512177	Web Application Developer
642211481	251849769	Student - IT Solutions
642211481	210347561	Software Developer co-op
642211481	481491838	Field Application Engineer co-op
642211481	549502197	Software Design Engineer co-op
642211481	591156010	Systems Administrator co-op
642211481	026997409	Software Engineer Co-op
722800123	097362185	Programmer Analyst
162391035	231529215	Quality Assurance Analyst
179322680	906091716	Freelance Database Analyst
497931228	646547308	Software Developer
525794304	487086987	Retina Connectome & AI Research Group Leader
525794304	379864322	Software Developer
525794304	379864322	Software Developer
578717178	833516273	After Sales Digital Analyst
578717178	024899204	Software Engineer
578717178	456376975	Peer Success Coach
578717178	284583768	Data Science Intern
993628273	117668426	Project and Change Management Support Intern
993628273	668089888	Data Analyst
993628273	201252510	Software Engineer Intern
993628273	607866177	Application Development Intern
993628273	957195955	QA Analyst Intern
993628273	414842327	Security Researcher Student
337756457	684199742	Software Engineer
656291333	450802071	Software Engineering Intern
656291333	876346666	Software Engineering Intern, Systems Infrastructure
656291333	948825576	Software Engineering Intern, Derivatives
127690012	511432402	Back End Developer
335670477	200439985	Game Developer
343623851	217366478	Software Engineer
343623851	486504503	Software Developer
343623851	486504503	Software Developer
210819714	318699864	QA Automation Engineer
909982583	380135559	Software Developer
923046830	986242419	Software Developer
744831905	072956564	Software Developer
691731293	378001807	Quality Assurance Engineer
109625863	959764118	IT Support Specialist
109625863	415668434	Junior Software Developer
319464693	925264199	Software Developer
461919152	305662197	Software Development Engineer Intern
461919152	892781152	Software Engineering Intern
461919152	283133581	Intern, Data Science
461919152	909918291	Analyst
286179841	533479578	Intern Analyst
286179841	775472301	Software Developer
644124254	669143808	Embedded Developer
750143840	720570787	Embedded Developer
750143840	380007810	Developer
617616997	777628906	Software Developer
552530823	087740291	Logistics & Finance Associate
552530823	488702093	Cloud DevOps Engineer
552530823	119463812	Software Developer Intern, QA Analyst & Automation
332299297	007419865	Mobility Specialist
464028971	456711024	QA Tester
425016386	923449398	Software Developer
425016386	455085296	C++ Engineering Intern
425016386	575125245	Software Engineering Intern
425016386	792971352	Front End Software Engineering Intern
365318117	095634233	Bakery Clerk
365318117	335180944	Marketing Operations Specialist
855292247	437179051	Brand Ambassador
008813769	166372433	Software Engineering Intern
563801576	572220787	Software Engineering Intern
563801576	486212627	Full Stack Engineering Intern
211353642	240416202	Mobile AR Developer
211353642	356910787	Developer
735567998	710339835	Logistics Executive
350610906	971861961	Class of 2025 Representative
338264821	891197822	Member
338264821	726442042	Machine Learning Engineer
338264821	555345277	IoT & AI Developer
338264821	548544943	Software Developer
338264821	624874481	Quantitative Analyst / Software Developer
592747172	283046281	Senior Software Engineer
592747172	047216339	Senior Software Developer
009309730	954347052	Fullstack Software Developer
583535882	729241170	Full Stack Developer
875250141	851694951	Software Development Intern
875250141	821840358	Full Stack Developer / Consultant
182842344	287298531	Programmer Analyst - THPS Engineering Co-Op
570622063	177626047	Full Stack Software Engineer
869579683	985423555	Full Stack Developer
289914908	266912190	Full Stack Software Engineer
557977267	656250087	Full Stack Engineer
557977267	218072970	QA Tester
557977267	410184501	Full Stack Developer
557977267	017685711	Software Engineering Project Intern
730602744	180317222	Software Engineer
730602744	148408455	Quality Engineer
300586417	525917288	Club Support Representative
162488835	194147845	Associate Software Developer Intern
722117527	805462554	Front End Developer
849489759	709833460	Full Stack Software Developer
849489759	355666562	Mathematics Tutorial Centre Coordinator/Tutor
727157247	118376434	Computer/Trades Math Learning Assistant
445599196	975080585	System Integration Coordinator
615613370	729439857	Full Stack Developer
615613370	779720894	Software Engineer
615613370	580684314	Embedded Software Development Student
615613370	992307726	Full Stack Engineer
615613370	550769298	Software Developer
615613370	550769298	Software Developer
461865681	176039281	External Relations Associate
461865681	357030772	Web Developer
631753347	389847733	Software Developer Internship
631753347	158598316	Software Engineer Intern - Data & Relevancy
084182654	184016538	Software Developer Intern
706244005	397511878	Technical Lead
706244005	395708450	Computer Science Club Second Year Representative
135556465	544358696	Software Developer
135556465	769958580	Product Manager/ Web Developer- MomsOverMatter Team
135556465	595410487	Innovation Developer
287880605	190894467	Data Analyst
513345135	941578921	Machine Learning Intern
027885046	905642160	Data Science Fellow
027885046	402414916	Software Engineer
027885046	922875635	Frontend Software Engineer
063859244	260941148	Software Engineer
063859244	244539470	IT System officer
063859244	166759903	Path Planning Core Member
081555350	441473002	VP of Education
081555350	849425062	Research and Software Developer
081555350	928117181	Workshop Lead
234209411	525533694	Machine Learning Software Developer
402450572	896807348	Software Engineer
402450572	896807348	Software Engineer
459653432	556870919	Full Stack Developer
094925114	385530251	3D Software Developer
094925114	575136019	Explorer Intern
094925114	249740564	Business Technology Analyst
094925114	809137445	Software Engineer
094925114	769575670	Web Software Developer
286983000	338554926	Software Developer
286983000	107641986	Machine Learning Researcher
286983000	864355628	Software Engineer
286983000	272991731	Machine Learning Engineer
286983000	864355628	Software Engineer
286983000	982337639	Software Engineer Intern
286983000	938976321	Infrastructure Engineer Intern
153756416	022625613	Data Analytics Intern
153756416	792259222	Software Engineer Intern (Full-stack/Blockchain)
676128638	976182033	Investment Team
681576805	701496184	Venture Capital and Real Estate Investing Intern
681576805	442129269	Junior Python Engineering Intern Analyst, Quantitative Strategies and Risk Premia
290778288	864916801	Full-Stack Developer
917125693	301912731	Full-Stack Developer
750668917	758257593	Software Developer (Co-op)
750668917	299490093	Performance & Capacity Engineer Intern
750668917	599028925	Backend Developer Intern
750668917	803789049	Software Engineering Intern
005001024	583940334	Software Engineer Intern
025451905	652848678	Software Engineer Intern
025451905	002946321	Software Developer Intern
025451905	135493192	Product Management Intern
889646297	872662971	Software Developer Intern
225663248	295594701	Program Analyst Intern
398518350	967303764	Full Stack Software Developer
013924602	655750104	Software Developer
793847168	919083213	Sofrware Developer Intern
793847168	014667255	Software Engineer Intern
793847168	360019787	Site Reliability Engineer
793847168	876610640	Software Core Member (Path-planning) 
793847168	716641730	Investment Analytics Developer
793847168	758944181	Frontend Developer
392772959	438692466	Head Of Engineering
735905125	442530714	Back End Engineer
735905125	874361576	Software Engineer
618151517	884409525	Software Engineer
618151517	884409525	Software Engineer
618151517	059205907	Mobile Application Developer
457048628	141521014	Frontend Developer
457048628	753768692	Cyber Security Developer
097042471	080278847	QA Specialist
913462209	281206841	Full-stack Developer
913462209	138747080	Site Reliability Engineer
682940824	963484168	Technology
146080423	570108724	Chief Product Officer
146080423	647324952	Software Engineer
146080423	487292529	Software Development Engineer (Test)
146080423	938342661	Software Engineer Intern - Core Infrastructure Team
146080423	749101950	Software Engineer Intern - Platform Team
363045922	225626316	Software Developer
795250818	812656756	Quality Assurance Engineer
795250818	829702870	Software Engineer
795250818	747037739	Team Captain
795250818	539408085	Autonomous Vehicle Research Assistant (WISE Lab)
795250818	810129740	Software Development co-op 
833596188	602750203	QA Analyst
833596188	602750203	QA Analyst
833596188	732056683	Full Stack Developer
945247285	133588666	Embedded Developer Intern
134506112	702926442	Hardware Engineering Intern
134506112	203545457	Software Developer
678671366	842586801	Logistics and Marketing Coordinator
841744791	950186653	Data Scientist
841744791	042275821	Graduate Research Assistant
841744791	390698113	Software Engineering Intern
841744791	845465198	Full Stack Engineering Intern
841744791	477338920	Software Developer
904552293	753443026	Web Developer
904552293	660328118	Software Developer
857981111	969130511	Software Developer
582728181	086194800	Software Developer
768217660	275199631	Software Developer
768217660	484697352	Software Engineer
768217660	534226083	Autonomous Driving Researcher
744403833	495854233	Software Developer Internship
919673132	635314565	Software Developer
642383827	444390546	Software Developer
190032150	074843945	Software Developer - Automated Validation (Web Applications)
179121992	364623163	System Developer
998079666	128066225	Software Engineering Intern
998079666	128066225	Software Engineering Intern
036762188	937428939	Software Engineering Intern
723191433	618461534	Software Engineering Intern
723191433	735633636	Software Engineer - Infrastructure
723191433	521693381	Solutions Developer
723191433	287529667	MATH 239 Student Marker
723191433	879281230	ETL Quality Assurance Analyst
723191433	889842030	MATH 237 Student Marker
723191433	870077023	Technology Summer Analyst
084177830	029331948	Web Engineer
084177830	123498905	Full Stack Developer
084177830	788725941	Application Developer
084177830	110554989	Staff Software Engineer
084177830	756827708	Senior Software Engineer
084177830	656852447	Junior Software Engineer
084177830	110744167	Software Developer Engineer Intern
084177830	646223835	Software Developer
084177830	428216262	Senior Software Developer
084177830	642364220	Quality Assurance Specialist
595646342	883695084	Developer
595646342	859823031	Undergraduate Research Assistant - Virtual Reality Game Development
991374092	758366076	Reliability Engineer
566419205	183428642	Quality Assurance Lab - Engineering Assistant
566419205	057566814	Staff Engineer
566419205	490171161	Software Developer
566419205	646850064	Biological Data Analysis Researcher
566419205	977161611	ML Engineering Intern
566419205	566523533	Machine Learning Research Assistant
566419205	958662816	Prediction/Perception Team Member
716468889	715444249	Data Science Intern
651269538	597272912	Software Applications Developer
651269538	665957545	Software Test Engineer
619792419	877392381	R&D Engineer
619792419	920443800	SDE II
619792419	066961906	Software Development Engineer
878134275	978227612	Software Developer Intern
878134275	614289597	Development Engineer
878134275	039735721	Full Stack Developer
878134275	242360111	Crew Member
250065922	575707027	Software Engineer
250065922	575707027	Software Engineer
958980480	814239499	Intern
216969313	399876386	Research Intern
216969313	357202383	Software Engineer - Automation
216969313	570616029	Technical Systems Analyst
679163635	222370918	Software Developer
409850222	210353331	Software and Database Developer
409850222	151473558	Software Engineer
291004508	718737570	Software Engineering Intern, Backend
627848482	605301915	Software Engineer Intern, Android
847596216	524534478	Software Engineer
910628314	559202525	Full Stack Developer 
211735799	478429318	Software Engineer
211735799	435081325	Full Stack Developer Efficiency
844803211	904045411	Full Stack Software Developer
373129670	398277271	Full Stack Software Developer
373129670	027706149	Software Developer
812883795	127792518	Software Developer (.NET)
151169674	141782073	Enterprise Data Warehouse Student
151169674	590440290	Bioinformatics Research Assistant
151169674	710586996	Metadata Applications Analyst/Developer
949167379	752467598	Analyst
949167379	739471628	Testing Specialist
266238928	608844603	Software Developer
149150198	038107694	Web Developer
787787288	103850817	Quality Assurance Analyst
716117623	435789078	Full Stack Developer
234729325	118234995	Software Developer
385013733	423893541	Software Developer In Test
987439820	789335148	Quality Assurance Specialist
987439820	285849153	Data Engineering
963754488	108511198	Software Engineer
963754488	067076562	Data Analyst
573250383	449452300	Enterprise Architect
573250383	882190976	UI/UX Design Intern
573250383	745166387	UX Design Intern
771771573	154925739	Software Engineer In Test Intern
075144009	293217695	Frontend Web Developer
075144009	638373880	Full Stack Software Engineering Intern
624507460	527151116	Software Engineer Internship
393373724	613202788	Student Software Developer
638837870	876046234	Student Software Developer
638837870	596168292	Modern Web Application Design Student
780279522	246888053	IT Technician / Project Coordinator
312621343	469472432	Machine Learning Engineer
312621343	733023265	Software Engineer
312621343	431929560	Innovation Engineer
312621343	564221660	Full Stack / iOS Developer
856616738	613199175	QA Test Engineer
856616738	527541843	Solutions Architect (Intern)
856616738	622272334	Data Engineer Co-op
856616738	041645094	Trading Assistant - Equity Derivatives
425516133	811888249	Software Analyst Intern
040655392	005366198	Project Assistant - eLearning
886166335	784034339	Information Security Analyst
886166335	135730332	Software developer
886166335	425377131	Security Analyst Coop
886166335	177240648	Information Security Analyst Coop
202753362	151553503	Technical Specialist
202753362	033292033	Software Developer
517838874	639973278	Software Engineer
517838874	773498872	Applications Engineer
517838874	678517365	Assistant Developer (Coop)
517838874	018924116	Front End Engineer
436553924	288258311	Full Stack Developer
436553924	088465267	Applications Developer
753978754	570112146	Applications Developer
404893993	720754904	Tech Associate
194518302	770174908	Discord Moderator
080129466	494450138	Computer Science Tutor
701331985	806867405	Full Stack Developer
701331985	213633900	Research And Development Engineer
272135487	715022957	Lead Teaching Assistant
272135487	051763787	Backend Engineering Intern
272135487	113846553	Software Engineering Intern
272135487	113846553	Software Engineering Intern
162208407	481593872	Web Applications Engineering Intern
162208407	891386803	Professor, Computer Software & Database Management
745444137	059121576	Software Engineer Intern
745444137	848775789	Machine Intelligence Engineer
745444137	336871686	Software Developer Intern
745444137	059121576	Software Engineer Intern
745444137	783338811	Full-stack Developer
954738739	180843757	Quality Assurance Analyst
583765372	063546510	QA Analyst
583765372	055012453	Jr Security Specialist Co-op
583765372	725931962	Software Developer
583765372	700306133	Analyst, Macro Strategies
583765372	874325816	Senior Intern Analyst, Macro Strategies
583765372	552543532	Intern Analyst, Macro Strategies
583765372	808196167	Investment Intern
583765372	666417056	Student Associate
583765372	338269315	Data Scientist
964725840	976003576	Game/Mobile Applications Developer
002041969	852949355	Engineering Data Scientist
002041969	051969977	Engineering Data Scientist Intern
649260326	040287562	Junior Software Developer
649260326	881443533	Localization Quality Assurance Specialist
760048513	591223348	Software Engineer
760048513	591223348	Software Engineer
039162595	186775171	QA Developer
039162595	863390072	Software QA Test Engineer
359173313	628242389	Frontend Engineer
489285743	890086663	Head of Technology Department
489285743	302534641	Junior Web Developer
184506099	839383302	Web Designer
184506099	113523899	Application Developer
184506099	847027298	Software Developer
796113802	772674193	Software Developer
696953137	484845313	Automation Developer
696953137	845769701	Secure Software Developer
696953137	080663426	Software Test Engineer
468125134	354367943	Frontend Developer
102933244	494924956	Event Coordinator
102933244	559351265	Analytics Engineer
102933244	723896442	Undergraduate Research Assistant (ML)
102933244	365348865	Academic Tutor
319781836	683811338	Application Developer
319781836	640138595	DevOps/SRE Developer
166930683	171753022	Software Engineer
166930683	277853332	Strategic Advisor
409614919	392683163	Consultant
409614919	010268302	Founder & Director
409614919	100778733	Math Councillor
969947957	931476363	Software Engineering Intern
969947957	148859525	Dev Ops Software Engineering Intern
969947957	672456879	Applications Developer Intern
969947957	479848298	Quantitative Analyst
974991833	336069531	Technical Systems Analyst
974991833	034818823	Mathematics Teaching Assistant
265898651	168845525	Chief Technology Officer and Technical Product Manager 
265898651	944476019	Software Engineer
265898651	724057998	Infrastructure Engineer Intern 
435758074	654969863	Artificial Intelligence Developer
435758074	407282653	Software Engineer Intern
541400812	596948673	Applications Analyst + Full Stack Web Developer
541400812	350184125	Data Engineer
541400812	350184125	Data Engineer
373106197	212011309	Enterprise Co-op Student
373106197	716340428	Data Scientist, AML Insights
373106197	770140172	Core Member - Infrastructure Team
373106197	685115775	Full Stack Developer
270408541	612276328	Software Engineer Intern
163206458	988302195	Software Engineer Intern
870580295	841138478	Software Developer Intern
780380344	264098409	Back-end Developer Intern
780380344	954746189	Data Engineer
780380344	007337516	Quality Assurance Automation Engineer
780380344	640572777	Backend Engineer
780380344	883649726	iOS Engineer
780380344	240544138	Software Engineer
278456108	794169282	Software Development Enginner
278456108	168558229	iOS Developer
278456108	184345514	Software Developer
093489766	188941633	Debate Delegate
354195425	619158126	Operations Analyst
354195425	737447194	Security Response Analyst
354195425	831478934	Software Developer (Integrations)
919677210	587027070	Software QA Developer
919677210	535541598	Software Developer Intern
919677210	612790118	Data Analyst
379159798	691945601	Full Stack Developer
379159798	867874175	Data Science Intern
379159798	035271612	Data Science Assistant
379159798	216305015	Intramural Volleyball Referee
379159798	124169879	Risk Management Analyst
379159798	862817321	Software Engineering Intern
193463511	953960096	Innovation Catalyst Software Intern
151796205	055590204	Software Engineering Intern
151796205	595099345	Full Stack Developer
151796205	536241572	Postdoctoral Research Fellow
455327148	538994980	Postdoc Research Assistant
455327148	671675406	Software Developer
100278457	363182092	Software Engineer
100278457	656179121	NLP Researcher @ Huawei Noah’s Ark Lab
100278457	228097676	Data Scientist
100278457	471022710	Data Scientist @ CIBC Data Studio
100278457	799518849	Machine Learning Research Programmer
100278457	406790216	Full Stack Team Lead
100278457	362082846	CS Department Manager at EasyEdu UW
100278457	832547195	Perception Researcher - Autonomous Driving
274429876	796444097	Co-Founder
274429876	113687586	Infrastructure & Site Reliability Engineering Intern
274429876	424816179	Frontend IC
274429876	585645053	Frontend Team Lead
274429876	859795064	Frontend Engineer
582878313	455303043	Software Engineer Co-op
567461174	994214218	Software Engineer
325043877	075205491	Web Developer
325043877	221436688	Quality Assurance Automation Engineer
325043877	536517244	QA Analyst
246405030	567445797	Full Stack Engineer
246405030	433710288	Software Engineer
168910460	513473707	Software Developer Intern
168910460	513473707	Software Developer Intern
168910460	395501965	Software Development Engineer
596235422	873205435	Fellow
596235422	181058486	Portfolio Support Associate
507912686	966565216	Software Engineering Intern
507912686	168376999	SDK Software Developer
507912686	893976479	Software Developer Intern
507912686	821464696	Technical Quality Assurance Engineer, Data Platforms & Solutions
507912686	236460943	Project Control Officer, Student Lending
787067085	425948955	Math & Computer Science Teacher
668700544	756919494	VP Software Development
164630014	107994791	Vice President, Engineering
164630014	891337994	Senior Software Developer
164630014	926228055	Software Developer
164630014	621976718	Application Development Coop Student
164630014	550781641	Software Developer Intern
906756985	836363041	Full Stack Software Developer
478890927	703808677	Full Stack Developer
478890927	505937534	Test Developer
083468868	915229837	Developer
410684553	278198192	Researcher
410684553	639226541	Full Stack Developer Intern
410684553	699499577	Software Engineer Intern
776467053	223124213	Blockchain Researcher
776467053	932430865	Software Engineer Intern
776467053	589985678	Software Development Intern
776467053	008273695	Software Engineer
155789904	142205535	Data Scientist
155789904	888485616	Postdoctoral Fellow
155789904	398338299	Software Engineer Intern
179155155	650416955	Full Stack Engineer
179155155	821890079	Software Engineer, Tools & Infrastructure
179155155	515653007	Java Developer
179155155	259573185	Softwate Engineer
506860391	049155407	Software Development Intern
506860391	002714811	Software Engineer
506860391	766467478	Software Engineer Intern
506860391	408630897	Path Planning Core Member 
007812544	527629102	Platform Engineer (Support)
740185115	442300398	Data Science Intern
740185115	594566348	Back End Developer
264309847	396587315	Machine Learning Research Assistant
533543058	434643465	Junior Data Scientist
533543058	047655258	Senior Data Scientist
533543058	853114446	Data Engineer
533543058	906641532	Data Scientist, Intuit Small Business Group
353139207	781885046	Data Scientist, Product Analytics
051211717	070734796	Technical Product Manager, Analytics Product
006895604	646400374	Back End Developer Intern
702358327	717043520	Market Research Analyst
996408820	984939821	Academic Tutor
662449893	184858527	Software Engineering Intern
322526878	358419361	Developer Intern
322526878	179232396	Software Engineer
058052351	469000590	Software Engineer
058052351	641989810	Java Developer
058052351	636289056	Incoming Quantitative Research Analyst
058052351	296430543	Software Engineer Intern
953216918	855001776	Data Analyst Intern
953216918	855001776	Data Analyst Intern
013767695	948726004	Software Developer and Coding Instructor
407716054	065896576	Software Engineer Intern
946189845	095006083	Software Engineering Intern
946189845	097869725	Software Developer Intern
946189845	097869725	Software Developer Intern
946189845	317805108	Graduate Services Assistant
946189845	733466715	Co-op Services Specialist
946189845	269939761	Office Assistant
457192796	734279894	Communications Assistant
765343435	464680124	Lead Product Co-ordinator
765343435	106418745	Staff Research Scientist
765343435	637023430	Software Engineer II
765343435	204093911	Senior Software Engineer
765343435	649314173	Software Engineer
765343435	271925126	Instructional Apprentice
854511068	035997860	Actuarial Analyst, Actuarial Services and Tax
451966428	782966435	Reserving Actuarial Analyst
990142055	595552681	Actuarial Assistant, Product Team
990142055	619544739	Quality Assurance Analyst Intern
990142055	582438201	Research Scientist
751724883	454212877	Sr. Research Scientist and Co-Founder
751724883	035110809	Principal Research Scientist
751724883	530398895	Sr. Research Scientist
082641227	674145694	Postdoctoral Fellow
082641227	612926108	Software Developer
910353911	373873871	Research Intern
910353911	921748991	Software Engineering Intern
910353911	318005267	Systems Software Engineer (MODS)
376801126	293843697	Software Engineering Intern
997942895	738967554	Front End Engineering Intern
363774687	461145068	Full Stack Engineering Intern
806509660	797743886	Software Developer Intern
205449129	602704214	Software Developer
994526857	496907306	Web/Mobile Applications Test Associate
374583910	662838411	President
841913775	640037093	Brand Ambassador
868979387	844453823	Journalist
903685335	578282722	Vice President of Marketing
266278335	876411476	Doctoral Researcher 
266278335	471521446	Full-stack Developer
266278335	834199023	Frontend Developer
266278335	399184298	Mobile Test Engineer
081523284	572239554	Data Scientist
081523284	037766567	Full-stack Developer
081523284	010777658	Software Developer
649917956	891307144	Software Developer
323074176	531056132	Biofeedback Game Developer
